Àðòèêóë;x1;y1;x2;y2;x3;y3;x4;y4;x5;y5;x6;y6
100041;27;59;27;59;27;59;0;0;0;0;0;0
100042;35;77;35;77;35;77;0;0;0;0;0;0
100043;43;94;43;94;43;94;0;0;0;0;0;0
100044;51;112;51;112;51;112;0;0;0;0;0;0
100101;27;49;27;50;27;49;0;0;0;0;0;0
100102;35;64;35;64;35;64;0;0;0;0;0;0
100103;43;79;43;79;43;79;0;0;0;0;0;0
100104;51;93;51;93;51;93;0;0;0;0;0;0
100581;27;62;27;62;27;62;0;0;0;0;0;0
100582;35;80;35;80;35;80;0;0;0;0;0;0
100583;43;98;43;98;43;98;0;0;0;0;0;0
100584;51;116;51;116;51;116;0;0;0;0;0;0
100771;19;46;19;46;19;46;0;0;0;0;0;0
100772;26;64;26;64;26;64;0;0;0;0;0;0
100773;34;81;34;81;34;81;0;0;0;0;0;0
100774;41;99;41;99;41;99;0;0;0;0;0;0
101081;19;47;19;47;19;47;0;0;0;0;0;0
101082;26;65;26;65;26;65;0;0;0;0;0;0
101083;34;82;34;82;34;82;0;0;0;0;0;0
101084;41;101;41;101;41;101;0;0;0;0;0;0
101401;29;29;29;29;29;29;0;0;0;0;0;0
101402;39;39;39;39;39;39;0;0;0;0;0;0
101403;48;49;48;49;48;49;0;0;0;0;0;0
101404;58;59;58;59;58;59;0;0;0;0;0;0
101441;29;44;29;44;0;0;0;0;0;0;0;0
101442;40;61;40;61;0;0;0;0;0;0;0;0
101443;51;77;51;77;0;0;0;0;0;0;0;0
101444;63;95;63;95;0;0;0;0;0;0;0;0
101451;14;37;17;50;22;59;17;50;13;37;0;0
101452;18;49;23;66;29;79;23;66;18;49;0;0
101453;23;61;29;83;36;99;29;83;22;61;0;0
101454;27;74;35;99;43;119;35;99;27;74;0;0
101561;19;49;19;49;19;49;0;0;0;0;0;0
101562;26;68;26;68;26;68;0;0;0;0;0;0
101563;34;87;34;87;34;87;0;0;0;0;0;0
101564;41;107;41;107;41;107;0;0;0;0;0;0
101831;19;18;19;18;19;18;19;18;19;18;19;18
101832;26;25;26;25;26;25;26;25;26;25;26;25
101833;34;32;34;32;34;32;34;32;34;32;34;32
101834;41;39;41;39;41;39;41;39;41;39;41;39
102251;17;36;23;51;23;51;17;35;0;0;0;0
102252;22;46;29;67;29;66;22;46;0;0;0;0
102253;26;56;36;82;36;80;27;56;0;0;0;0
102254;31;67;43;97;43;95;31;67;0;0;0;0
102331;47;27;47;27;0;0;0;0;0;0;0;0
102332;60;34;60;34;0;0;0;0;0;0;0;0
102333;73;41;73;42;0;0;0;0;0;0;0;0
102334;86;49;86;49;0;0;0;0;0;0;0;0
102351;29;51;29;51;0;0;0;0;0;0;0;0
102352;40;70;40;70;0;0;0;0;0;0;0;0
102353;51;89;51;90;0;0;0;0;0;0;0;0
102354;63;110;62;110;0;0;0;0;0;0;0;0
102401;27;55;27;55;27;55;0;0;0;0;0;0
102402;35;72;35;72;35;72;0;0;0;0;0;0
102403;43;88;43;88;43;88;0;0;0;0;0;0
102404;51;104;51;104;51;104;0;0;0;0;0;0
102501;17;38;23;55;23;55;17;38;0;0;0;0
102502;22;50;29;72;29;71;22;50;0;0;0;0
102503;26;61;36;88;36;87;26;61;0;0;0;0
102504;31;72;43;104;43;103;31;72;0;0;0;0
102511;19;48;19;48;19;48;0;0;0;0;0;0
102512;26;67;26;67;26;67;0;0;0;0;0;0
102513;33;85;33;85;33;85;0;0;0;0;0;0
102514;41;104;41;104;41;104;0;0;0;0;0;0
102541;27;57;27;57;27;57;0;0;0;0;0;0
102542;35;74;35;74;35;74;0;0;0;0;0;0
102543;43;90;43;90;43;90;0;0;0;0;0;0
102544;51;107;51;107;51;107;0;0;0;0;0;0
102591;37;20;37;20;37;20;0;0;0;0;0;0
102592;51;27;51;27;51;27;0;0;0;0;0;0
102593;65;34;65;34;65;34;0;0;0;0;0;0
102594;79;42;79;42;79;42;0;0;0;0;0;0
102611;29;41;29;41;29;41;0;0;0;0;0;0
102612;38;55;38;55;38;55;0;0;0;0;0;0
102613;48;69;48;69;48;69;0;0;0;0;0;0
102614;57;82;57;82;57;82;0;0;0;0;0;0
102641;26;61;26;61;26;61;0;0;0;0;0;0
102642;34;79;34;79;34;79;0;0;0;0;0;0
102643;42;97;42;97;42;97;0;0;0;0;0;0
102644;49;114;49;114;49;114;0;0;0;0;0;0
102701;20;51;20;51;20;51;20;51;0;0;0;0
102702;25;66;25;66;25;66;25;66;0;0;0;0
102703;31;81;31;81;31;81;31;81;0;0;0;0
102704;37;96;37;96;37;96;37;96;0;0;0;0
102791;23;32;16;53;16;53;23;32;0;0;0;0
102792;30;41;21;69;21;69;30;41;0;0;0;0
102793;37;50;26;84;26;84;37;50;0;0;0;0
102794;44;59;30;100;30;100;44;59;0;0;0;0
102871;27;55;27;55;0;0;0;0;0;0;0;0
102872;34;71;34;71;0;0;0;0;0;0;0;0
102873;41;86;41;86;0;0;0;0;0;0;0;0
102874;48;101;48;101;0;0;0;0;0;0;0;0
103201;25;28;14;46;14;46;25;28;0;0;0;0
103202;33;36;19;60;19;60;33;36;0;0;0;0
103203;40;44;23;73;23;73;40;44;0;0;0;0
103204;47;52;27;87;27;87;47;52;0;0;0;0
104351;45;60;0;0;0;0;0;0;0;0;0;0
104352;63;84;0;0;0;0;0;0;0;0;0;0
104353;80;107;0;0;0;0;0;0;0;0;0;0
104354;98;131;0;0;0;0;0;0;0;0;0;0
104431;27;56;27;56;27;56;0;0;0;0;0;0
104432;35;73;35;73;35;73;0;0;0;0;0;0
104433;43;90;43;90;43;90;0;0;0;0;0;0
104434;51;106;51;106;51;106;0;0;0;0;0;0
104461;25;30;14;50;14;50;25;30;0;0;0;0
104462;33;38;19;64;19;64;33;38;0;0;0;0
104463;40;47;23;79;23;79;40;47;0;0;0;0
104464;47;56;27;94;27;94;47;56;0;0;0;0
104701;19;45;19;45;19;45;0;0;0;0;0;0
104702;27;63;27;63;27;63;0;0;0;0;0;0
104703;34;80;34;80;34;80;0;0;0;0;0;0
104704;42;98;42;98;42;98;0;0;0;0;0;0
104801;38;19;38;20;38;19;0;0;0;0;0;0
104802;53;27;53;28;53;27;0;0;0;0;0;0
104803;68;34;68;35;68;34;0;0;0;0;0;0
104804;83;42;83;43;83;42;0;0;0;0;0;0
104991;19;45;27;61;0;0;0;0;0;0;0;0
104992;27;63;38;84;0;0;0;0;0;0;0;0
104993;34;80;48;106;0;0;0;0;0;0;0;0
104994;42;98;59;131;0;0;0;0;0;0;0;0
117441;55;55;0;0;0;0;0;0;0;0;0;0
117442;70;70;0;0;0;0;0;0;0;0;0;0
117443;85;86;0;0;0;0;0;0;0;0;0;0
117444;100;101;0;0;0;0;0;0;0;0;0;0
105231;17;40;23;53;23;54;17;40;0;0;0;0
105232;22;52;30;68;30;70;22;52;0;0;0;0
105233;27;64;36;84;36;85;27;64;0;0;0;0
105234;32;76;43;100;43;101;32;76;0;0;0;0
105891;44;19;44;19;44;19;0;0;0;0;0;0
105892;61;27;61;26;61;27;0;0;0;0;0;0
105893;78;34;78;34;78;34;0;0;0;0;0;0
105894;96;42;96;42;96;42;0;0;0;0;0;0
105941;19;45;19;45;19;45;0;0;0;0;0;0
105942;26;63;26;63;26;63;0;0;0;0;0;0
105943;34;80;34;80;34;80;0;0;0;0;0;0
105944;41;98;41;98;41;98;0;0;0;0;0;0
106311;32;20;32;20;32;20;0;0;0;0;0;0
106312;44;27;44;27;44;27;0;0;0;0;0;0
106313;56;35;56;35;56;35;0;0;0;0;0;0
106314;69;43;69;43;69;43;0;0;0;0;0;0
106381;41;40;41;40;0;0;0;0;0;0;0;0
106382;53;52;53;52;0;0;0;0;0;0;0;0
106383;65;64;65;64;0;0;0;0;0;0;0;0
106384;77;75;77;76;0;0;0;0;0;0;0;0
106401;45;19;45;19;45;19;0;0;0;0;0;0
106402;62;27;62;27;62;27;0;0;0;0;0;0
106403;79;34;79;34;79;34;0;0;0;0;0;0
106404;96;41;96;41;96;41;0;0;0;0;0;0
106431;27;61;27;61;27;61;0;0;0;0;0;0
106432;35;78;35;78;35;78;0;0;0;0;0;0
106433;43;96;43;96;43;96;0;0;0;0;0;0
106434;51;114;51;114;51;114;0;0;0;0;0;0
106471;29;29;29;28;53;59;0;0;0;0;0;0
106472;38;37;38;37;69;77;0;0;0;0;0;0
106473;46;46;46;45;85;94;0;0;0;0;0;0
106474;55;54;55;53;100;111;0;0;0;0;0;0
106681;18;34;18;54;27;55;14;38;0;0;0;0
106682;23;44;24;70;35;72;19;49;0;0;0;0
106683;28;54;29;86;43;88;23;60;0;0;0;0
106684;34;64;35;102;51;104;27;71;0;0;0;0
106731;41;43;41;43;0;0;0;0;0;0;0;0
106732;53;56;53;55;0;0;0;0;0;0;0;0
106733;65;68;65;68;0;0;0;0;0;0;0;0
106734;77;81;77;81;0;0;0;0;0;0;0;0
107171;20;54;20;54;20;54;20;54;0;0;0;0
107172;26;70;26;70;26;70;26;70;0;0;0;0
107173;31;86;31;86;31;86;31;86;0;0;0;0
107174;37;102;37;102;37;102;37;102;0;0;0;0
107401;17;41;23;59;23;58;17;41;0;0;0;0
107402;22;53;29;77;29;76;22;53;0;0;0;0
107403;27;65;36;94;36;93;26;65;0;0;0;0
107404;31;77;43;111;43;110;31;77;0;0;0;0
107741;27;59;27;59;27;59;0;0;0;0;0;0
107742;35;76;35;76;35;76;0;0;0;0;0;0
107743;43;93;43;93;43;93;0;0;0;0;0;0
107744;51;110;51;110;51;110;0;0;0;0;0;0
107781;14;39;17;53;22;63;17;53;14;39;0;0
107782;18;52;23;70;29;84;23;70;18;52;0;0
107783;23;65;29;88;36;105;29;88;23;65;0;0
107784;27;78;35;105;43;125;35;105;27;78;0;0
107791;19;45;19;45;19;45;0;0;0;0;0;0
107792;26;62;26;62;26;62;0;0;0;0;0;0
107793;34;79;34;79;34;79;0;0;0;0;0;0
107794;41;97;41;97;41;97;0;0;0;0;0;0
107841;19;47;19;47;19;47;0;0;0;0;0;0
107842;26;65;26;65;26;65;0;0;0;0;0;0
107843;34;82;34;82;34;82;0;0;0;0;0;0
107844;41;101;41;101;41;101;0;0;0;0;0;0
108011;27;59;27;59;27;59;0;0;0;0;0;0
108012;35;77;35;77;35;77;0;0;0;0;0;0
108013;43;94;43;94;43;94;0;0;0;0;0;0
108014;51;112;51;112;51;112;0;0;0;0;0;0
108281;27;56;27;56;27;56;0;0;0;0;0;0
108282;35;73;35;73;35;73;0;0;0;0;0;0
108283;43;89;43;89;43;89;0;0;0;0;0;0
108284;51;106;51;106;51;106;0;0;0;0;0;0
108931;19;45;19;45;19;45;0;0;0;0;0;0
108932;26;62;26;62;26;62;0;0;0;0;0;0
108933;34;79;34;79;34;79;0;0;0;0;0;0
108934;41;97;41;97;41;97;0;0;0;0;0;0
109011;29;43;28;43;28;43;0;0;0;0;0;0
109012;38;58;38;58;38;58;0;0;0;0;0;0
109013;48;72;47;72;47;72;0;0;0;0;0;0
109014;57;87;57;87;57;87;0;0;0;0;0;0
109191;17;43;23;59;23;60;17;43;0;0;0;0
109192;21;56;29;77;29;77;22;56;0;0;0;0
109193;26;68;36;94;36;95;27;68;0;0;0;0
109194;31;81;43;112;43;113;32;81;0;0;0;0
109311;17;43;23;62;23;62;17;43;0;0;0;0
109312;22;56;29;81;29;80;22;56;0;0;0;0
109313;26;69;36;99;36;98;26;69;0;0;0;0
109314;31;81;43;117;43;116;31;82;0;0;0;0
109351;27;61;27;61;27;61;0;0;0;0;0;0
109352;35;79;35;79;35;79;0;0;0;0;0;0
109353;43;97;43;97;43;97;0;0;0;0;0;0
109354;51;115;51;115;51;115;0;0;0;0;0;0
109431;45;20;45;20;45;20;0;0;0;0;0;0
109432;62;27;62;27;62;27;0;0;0;0;0;0
109433;79;35;79;35;79;34;0;0;0;0;0;0
109434;97;43;97;43;97;42;0;0;0;0;0;0
118121;17;41;23;56;23;57;17;41;0;0;0;0
118122;22;53;30;73;30;74;22;53;0;0;0;0
118123;27;65;36;90;36;91;27;65;0;0;0;0
118124;32;77;43;106;43;108;32;77;0;0;0;0
109601;35;52;23;51;0;0;0;0;0;0;0;0
109602;48;71;32;71;0;0;0;0;0;0;0;0
109603;61;91;41;91;0;0;0;0;0;0;0;0
109604;75;112;50;112;0;0;0;0;0;0;0;0
109781;27;27;27;27;27;27;27;27;0;0;0;0
109782;34;34;34;34;34;34;34;34;0;0;0;0
109783;41;42;41;42;41;42;41;42;0;0;0;0
109784;49;49;49;49;49;49;49;49;0;0;0;0
109961;27;59;27;59;27;59;0;0;0;0;0;0
109962;35;76;35;76;35;76;0;0;0;0;0;0
109963;43;93;43;93;43;93;0;0;0;0;0;0
109964;51;110;51;110;51;110;0;0;0;0;0;0
109981;26;27;29;58;26;27;26;27;26;27;0;0
109982;33;35;38;75;33;35;33;35;33;35;0;0
109983;41;43;46;92;41;43;41;43;41;43;0;0
109984;48;51;55;109;48;51;48;51;48;51;0;0
110031;21;40;21;40;21;40;21;40;0;0;0;0
110032;28;53;28;53;28;53;28;53;0;0;0;0
110033;36;66;36;66;36;66;36;66;0;0;0;0
110034;43;79;43;79;43;79;43;79;0;0;0;0
117021;19;44;19;44;19;44;0;0;0;0;0;0
117022;26;61;26;61;26;61;0;0;0;0;0;0
117023;34;78;34;78;34;78;0;0;0;0;0;0
117024;41;96;41;96;41;96;0;0;0;0;0;0
110091;29;53;29;53;0;0;0;0;0;0;0;0
110092;40;73;40;73;0;0;0;0;0;0;0;0
110093;51;94;51;94;0;0;0;0;0;0;0;0
110094;62;115;62;115;0;0;0;0;0;0;0;0
110121;19;48;19;48;19;48;0;0;0;0;0;0
110122;26;67;26;67;26;67;0;0;0;0;0;0
110123;34;85;34;85;34;85;0;0;0;0;0;0
110124;41;104;41;104;41;104;0;0;0;0;0;0
110141;29;34;29;34;28;34;0;0;0;0;0;0
110142;38;45;38;45;38;45;0;0;0;0;0;0
110143;48;56;48;56;47;56;0;0;0;0;0;0
110144;57;68;57;68;57;68;0;0;0;0;0;0
110211;17;41;23;57;23;56;17;41;0;0;0;0
110212;22;53;29;74;29;73;22;53;0;0;0;0
110213;26;65;36;91;36;90;27;65;0;0;0;0
110214;31;77;43;108;43;106;31;77;0;0;0;0
110301;19;45;19;45;19;45;0;0;0;0;0;0
110302;26;62;26;62;26;62;0;0;0;0;0;0
110303;34;79;34;79;34;79;0;0;0;0;0;0
110304;41;97;41;97;41;97;0;0;0;0;0;0
110681;19;46;19;46;19;46;0;0;0;0;0;0
110682;26;63;26;63;26;63;0;0;0;0;0;0
110683;34;80;34;80;34;80;0;0;0;0;0;0
110684;41;99;41;99;41;99;0;0;0;0;0;0
111081;31;36;17;24;30;23;0;0;0;0;0;0
111082;43;49;23;33;42;32;0;0;0;0;0;0
111083;54;62;29;43;54;41;0;0;0;0;0;0
111084;67;77;36;52;66;50;0;0;0;0;0;0
111151;41;37;42;37;41;37;42;37;0;0;0;0
111152;53;47;54;47;53;48;54;48;0;0;0;0
111153;66;58;66;58;66;59;66;59;0;0;0;0
111154;78;69;78;69;78;70;78;70;0;0;0;0
111421;19;19;19;19;19;19;19;19;19;19;19;19
111422;26;26;26;26;26;26;26;26;26;26;26;26
111423;33;34;33;34;33;34;33;34;33;34;33;34
111424;41;41;41;41;41;41;41;41;41;41;41;41
111551;29;45;29;45;29;45;0;0;0;0;0;0
111552;38;59;38;59;38;59;0;0;0;0;0;0
111553;48;74;48;74;48;74;0;0;0;0;0;0
111554;58;89;58;89;58;89;0;0;0;0;0;0
111581;17;45;23;57;23;57;17;46;0;0;0;0
111582;22;58;29;74;29;74;22;60;0;0;0;0
111583;26;71;36;91;36;91;26;73;0;0;0;0
111584;31;84;43;108;43;108;31;87;0;0;0;0
111601;27;61;27;61;27;61;0;0;0;0;0;0
111602;35;78;35;78;35;78;0;0;0;0;0;0
111603;43;96;43;96;43;96;0;0;0;0;0;0
111604;51;114;51;114;51;114;0;0;0;0;0;0
111741;23;59;23;59;17;46;17;46;0;0;0;0
111742;30;76;30;77;22;60;22;60;0;0;0;0
111743;36;94;36;94;27;74;27;74;0;0;0;0
111744;43;111;43;112;32;87;32;87;0;0;0;0
118571;19;45;19;45;19;45;0;0;0;0;0;0
118572;26;63;26;63;26;63;0;0;0;0;0;0
118573;34;80;34;80;34;80;0;0;0;0;0;0
118574;41;98;41;98;41;98;0;0;0;0;0;0
112021;17;42;23;58;23;58;17;42;0;0;0;0
112022;22;54;30;75;30;76;22;54;0;0;0;0
112023;27;66;36;92;36;93;27;66;0;0;0;0
112024;32;79;43;109;43;110;32;79;0;0;0;0
112111;19;45;19;45;19;45;0;0;0;0;0;0
112112;26;62;26;62;26;62;0;0;0;0;0;0
112113;34;79;34;79;34;79;0;0;0;0;0;0
112114;41;97;41;97;41;97;0;0;0;0;0;0
112291;25;55;25;55;0;0;0;0;0;0;0;0
112292;35;76;35;76;0;0;0;0;0;0;0;0
112293;44;97;44;97;0;0;0;0;0;0;0;0
112294;54;119;54;119;0;0;0;0;0;0;0;0
112321;26;49;26;49;0;0;0;0;0;0;0;0
112322;33;62;33;62;0;0;0;0;0;0;0;0
112323;40;75;40;75;0;0;0;0;0;0;0;0
112324;48;89;48;89;0;0;0;0;0;0;0;0
112331;55;55;0;0;0;0;0;0;0;0;0;0
112332;70;71;0;0;0;0;0;0;0;0;0;0
112333;85;86;0;0;0;0;0;0;0;0;0;0
112334;100;101;0;0;0;0;0;0;0;0;0;0
112791;19;49;19;49;19;49;0;0;0;0;0;0
112792;26;67;26;67;26;67;0;0;0;0;0;0
112793;33;86;33;86;33;86;0;0;0;0;0;0
112794;41;105;41;105;41;105;0;0;0;0;0;0
112881;27;60;27;60;27;60;0;0;0;0;0;0
112882;35;78;35;78;35;78;0;0;0;0;0;0
112883;43;95;43;95;43;95;0;0;0;0;0;0
112884;51;113;51;113;51;113;0;0;0;0;0;0
112891;19;47;19;47;19;47;0;0;0;0;0;0
112892;26;65;26;65;26;65;0;0;0;0;0;0
112893;34;83;34;83;34;83;0;0;0;0;0;0
112894;41;102;41;102;41;102;0;0;0;0;0;0
113091;17;44;23;60;23;61;17;44;0;0;0;0
113092;22;57;29;78;29;79;22;57;0;0;0;0
113093;26;70;36;96;36;97;26;70;0;0;0;0
113094;31;82;43;114;43;115;31;83;0;0;0;0
113211;21;57;38;57;21;57;0;0;0;0;0;0
113212;28;74;49;74;28;74;0;0;0;0;0;0
113213;34;91;60;91;34;91;0;0;0;0;0;0
113214;40;108;71;108;40;108;0;0;0;0;0;0
113241;19;62;43;62;19;62;0;0;0;0;0;0
113242;25;80;55;80;25;80;0;0;0;0;0;0
113243;31;98;68;98;31;98;0;0;0;0;0;0
113244;37;116;80;116;37;116;0;0;0;0;0;0
113251;19;45;19;45;19;45;0;0;0;0;0;0
113252;26;63;26;63;26;63;0;0;0;0;0;0
113253;34;80;34;80;34;80;0;0;0;0;0;0
113254;41;98;41;98;41;98;0;0;0;0;0;0
113331;42;42;42;42;0;0;0;0;0;0;0;0
113332;54;54;54;54;0;0;0;0;0;0;0;0
113333;66;66;66;66;0;0;0;0;0;0;0;0
113334;78;78;78;78;0;0;0;0;0;0;0;0
113501;17;41;23;56;23;57;17;41;0;0;0;0
113502;22;53;30;73;30;74;22;53;0;0;0;0
113503;27;65;36;89;36;90;27;65;0;0;0;0
113504;32;77;43;106;43;107;32;77;0;0;0;0
113801;29;28;29;28;29;28;0;0;0;0;0;0
113802;38;37;38;37;38;37;0;0;0;0;0;0
113803;48;47;48;47;48;47;0;0;0;0;0;0
113804;58;56;58;56;58;56;0;0;0;0;0;0
113881;29;30;29;30;29;30;0;0;0;0;0;0
113882;39;39;39;39;39;39;0;0;0;0;0;0
113883;49;49;49;49;49;49;0;0;0;0;0;0
113884;58;59;58;59;58;59;0;0;0;0;0;0
114061;27;61;27;61;27;61;0;0;0;0;0;0
114062;35;79;35;79;35;79;0;0;0;0;0;0
114063;43;97;43;97;43;97;0;0;0;0;0;0
114064;51;115;51;115;51;115;0;0;0;0;0;0
114711;14;46;30;46;14;46;0;0;0;0;0;0
114712;19;64;42;64;19;64;0;0;0;0;0;0
114713;24;81;53;81;24;81;0;0;0;0;0;0
114714;30;100;65;100;30;100;0;0;0;0;0;0
114811;19;58;19;58;20;37;20;37;0;0;0;0
114812;25;75;25;75;26;47;26;47;0;0;0;0
114813;31;92;31;92;32;58;32;58;0;0;0;0
114814;37;110;36;110;37;69;37;69;0;0;0;0
115031;27;60;27;60;27;60;0;0;0;0;0;0
115032;35;77;35;77;35;77;0;0;0;0;0;0
115033;43;95;43;95;43;95;0;0;0;0;0;0
115034;51;113;51;113;51;113;0;0;0;0;0;0
115221;19;45;19;45;19;45;0;0;0;0;0;0
115222;26;62;26;62;26;62;0;0;0;0;0;0
115223;34;80;33;80;34;80;0;0;0;0;0;0
115224;41;98;41;98;41;98;0;0;0;0;0;0
115531;19;19;19;19;19;19;19;19;19;19;19;19
115532;27;27;27;27;27;27;27;27;27;27;27;27
115533;34;34;34;34;34;34;34;34;34;34;34;34
115534;42;42;42;42;42;42;42;42;42;42;42;42
115821;29;29;29;29;29;29;0;0;0;0;0;0
115822;38;39;38;39;38;39;0;0;0;0;0;0
115823;48;49;48;49;48;48;0;0;0;0;0;0
115824;58;58;58;58;58;58;0;0;0;0;0;0
115971;17;41;23;58;23;59;17;41;0;0;0;0
115972;22;53;29;75;29;77;22;53;0;0;0;0
115973;27;65;36;93;36;94;27;65;0;0;0;0
115974;31;77;43;110;43;111;31;77;0;0;0;0
116421;19;44;19;44;19;44;0;0;0;0;0;0
116422;26;61;26;61;26;61;0;0;0;0;0;0
116423;34;78;34;78;34;78;0;0;0;0;0;0
116424;41;95;41;95;41;95;0;0;0;0;0;0
120341;27;58;27;58;27;58;0;0;0;0;0;0
120342;35;75;35;75;35;75;0;0;0;0;0;0
120343;43;92;43;92;43;92;0;0;0;0;0;0
120344;51;109;51;109;51;109;0;0;0;0;0;0
121111;20;55;20;55;20;55;20;55;0;0;0;0
121112;26;72;26;72;26;72;26;72;0;0;0;0
121113;31;88;31;88;31;88;31;88;0;0;0;0
121114;37;104;37;104;37;104;37;104;0;0;0;0
121231;19;21;19;21;19;21;19;21;19;21;19;21
121232;27;29;27;29;27;29;27;28;27;28;27;29
121233;34;36;34;36;34;36;34;36;34;36;34;36
121234;42;45;42;45;42;45;42;45;42;45;42;45
122831;29;29;29;29;29;29;0;0;0;0;0;0
122832;38;39;38;39;38;39;0;0;0;0;0;0
122833;48;49;48;49;48;49;0;0;0;0;0;0
122834;58;58;58;58;58;58;0;0;0;0;0;0
123621;27;56;27;56;27;56;0;0;0;0;0;0
123622;35;72;35;72;35;72;0;0;0;0;0;0
123623;43;89;43;89;43;89;0;0;0;0;0;0
123624;51;105;51;105;51;105;0;0;0;0;0;0
100361;27;56;27;56;27;56;0;0;0;0;0;0
100362;35;73;35;73;35;73;0;0;0;0;0;0
100363;43;90;43;90;43;90;0;0;0;0;0;0
100364;51;106;51;106;51;106;0;0;0;0;0;0
117241;32;20;32;20;32;20;0;0;0;0;0;0
117242;45;28;45;28;45;28;0;0;0;0;0;0
117243;57;35;57;35;57;35;0;0;0;0;0;0
117244;70;43;70;43;70;43;0;0;0;0;0;0
100641;15;40;25;55;25;54;15;40;0;0;0;0
100642;20;52;32;71;32;69;20;52;0;0;0;0
100643;24;63;39;87;40;85;24;63;0;0;0;0
100644;29;75;47;104;47;101;29;75;0;0;0;0
100711;41;28;41;28;41;28;0;0;0;0;0;0
100712;53;36;53;36;53;36;0;0;0;0;0;0
100713;64;44;64;44;64;44;0;0;0;0;0;0
100714;76;52;76;52;76;52;0;0;0;0;0;0
100761;17;41;23;55;23;55;17;41;0;0;0;0
100762;22;54;30;71;30;71;22;54;0;0;0;0
100763;27;66;37;87;37;87;27;66;0;0;0;0
100764;32;78;43;103;44;103;32;78;0;0;0;0
100861;42;19;42;19;42;20;0;0;0;0;0;0
100862;58;27;58;27;58;27;0;0;0;0;0;0
100863;74;34;74;34;74;34;0;0;0;0;0;0
100864;91;42;91;42;91;42;0;0;0;0;0;0
101011;38;29;38;29;0;0;0;0;0;0;0;0
101012;53;41;53;41;0;0;0;0;0;0;0;0
101013;67;52;67;52;0;0;0;0;0;0;0;0
101014;83;64;83;64;0;0;0;0;0;0;0;0
101101;27;59;27;59;27;59;0;0;0;0;0;0
101102;35;77;35;77;35;77;0;0;0;0;0;0
101103;43;94;43;94;43;94;0;0;0;0;0;0
101104;51;112;51;112;51;112;0;0;0;0;0;0
101151;20;54;43;54;20;54;0;0;0;0;0;0
101152;26;70;56;70;26;70;0;0;0;0;0;0
101153;32;86;68;86;31;86;0;0;0;0;0;0
101154;37;102;81;102;37;102;0;0;0;0;0;0
101161;27;61;27;61;27;61;0;0;0;0;0;0
101162;35;79;35;79;35;79;0;0;0;0;0;0
101163;43;97;43;97;43;97;0;0;0;0;0;0
101164;51;115;51;115;51;115;0;0;0;0;0;0
101711;27;50;27;50;27;50;0;0;0;0;0;0
101712;35;65;34;64;35;65;0;0;0;0;0;0
101713;43;79;42;79;43;79;0;0;0;0;0;0
101714;51;94;50;94;51;94;0;0;0;0;0;0
101901;19;44;19;44;19;44;0;0;0;0;0;0
101902;26;61;26;61;26;61;0;0;0;0;0;0
101903;34;77;34;77;34;77;0;0;0;0;0;0
101904;41;95;41;95;41;95;0;0;0;0;0;0
102091;27;54;27;54;27;54;0;0;0;0;0;0
102092;35;69;34;69;34;69;0;0;0;0;0;0
102093;42;85;42;85;42;85;0;0;0;0;0;0
102094;50;101;50;101;50;101;0;0;0;0;0;0
102191;19;50;19;50;19;50;0;0;0;0;0;0
102192;26;69;26;69;26;69;0;0;0;0;0;0
102193;34;88;34;88;34;88;0;0;0;0;0;0
102194;41;108;41;108;41;108;0;0;0;0;0;0
102211;29;32;29;32;29;32;0;0;0;0;0;0
102212;39;43;39;43;39;43;0;0;0;0;0;0
102213;49;54;49;54;49;54;0;0;0;0;0;0
102214;58;64;58;64;58;64;0;0;0;0;0;0
102241;20;62;43;62;20;62;0;0;0;0;0;0
102242;26;80;56;80;26;80;0;0;0;0;0;0
102243;32;98;68;98;32;98;0;0;0;0;0;0
102244;37;116;81;116;37;116;0;0;0;0;0;0
102411;29;29;29;29;29;29;0;0;0;0;0;0
102412;39;39;39;39;39;39;0;0;0;0;0;0
102413;48;49;48;49;48;49;0;0;0;0;0;0
102414;58;59;58;59;58;59;0;0;0;0;0;0
102471;29;29;29;29;29;29;0;0;0;0;0;0
102472;39;39;39;39;39;39;0;0;0;0;0;0
102473;48;49;49;49;48;49;0;0;0;0;0;0
102474;58;59;58;59;58;59;0;0;0;0;0;0
102551;27;49;27;49;27;49;0;0;0;0;0;0
102552;35;64;35;64;35;64;0;0;0;0;0;0
102553;43;78;43;78;43;78;0;0;0;0;0;0
102554;51;93;51;93;51;93;0;0;0;0;0;0
102571;27;56;27;56;27;56;0;0;0;0;0;0
102572;35;73;35;73;35;73;0;0;0;0;0;0
102573;43;89;43;89;43;89;0;0;0;0;0;0
102574;51;105;51;105;51;105;0;0;0;0;0;0
102691;20;43;20;43;20;43;20;43;0;0;0;0
102692;26;56;27;56;27;56;26;56;0;0;0;0
102693;32;69;33;69;33;69;32;69;0;0;0;0
102694;38;82;39;82;39;82;38;82;0;0;0;0
102771;27;27;27;27;27;27;27;27;0;0;0;0
102772;34;34;34;34;34;34;34;34;0;0;0;0
102773;41;42;41;42;41;42;41;42;0;0;0;0
102774;48;49;48;49;48;49;48;49;0;0;0;0
103051;27;54;27;54;27;54;0;0;0;0;0;0
103052;35;70;35;70;35;70;0;0;0;0;0;0
103053;43;86;43;86;43;86;0;0;0;0;0;0
103054;51;102;51;102;51;102;0;0;0;0;0;0
